,index,tweet,humor,prejudice_woman,prejudice_lgbtiq,prejudice_inmigrant_race,gordofobia,mean_prejudice
180,56869,Primero Javier Duarte y ahora Luis Miguel. Si están arrestado por ser gordos ya estuvo que mejor mañana me entrego. 😭,1,0,0,0,1,2.2
181,79573,"No entiendo cómo puede ser que los panchitos, los putos moros y los chinos de mierda no se acaben de integrar en España, de verdad que no lo entiendo",0,0,0,1,0,3.8
182,24315,"MENTION Como estas segura que es por la orientación sexual que no les dejaron entrar? Ese es el problema con los gays ridiculos, algo les pasa y ya es por discriminación, motivo por el cual nadie les toma en serio. No ves pio que se fue vestido como un pelotudo?",0,0,1,0,0,3.4
183,7953,Esto lo hacen las mujeres que usan el feminismo...no lo hacen las verdaderas mujeres. URL,0,1,0,0,0,2.8
184,79232,FEMINISMO≠CÁNCER....... EL FENIMISMO ES PEOR QUE EL CÁNCER,0,1,0,0,0,4.2
185,15083,"Muchos se quejan de que la Iglesia no escucha a los homosexuales. Falso, sí nos escucha. Yo estoy encantado con el trato que me ha dado la Iglesia Católica. La Iglesia no tiene que cambiar sus actitudes a los homosexuales, son ellos que deben cambiar sus actitudes a la Iglesia.",0,0,1,0,0,3.2
186,78979,"No me importaría que la homosexualidad fuera una enfermedad si los lunes pudiera decirle a mi jefe que no curro porque ""estoy muy maricón"".",1,0,1,0,0,2.8
187,24449,"MENTION Una señorita así,jamás lo ganaría. Pero claro,es un tío trans…nada más que decir.",0,0,1,0,0,3.4
188,20870," STRP   HASHTAG   HASHTAG   HASHTAG   MENTION MENTION
-Oye amor ,que prefieres pizza o helado?
-Helado.
-Pues la he cagado.
-Que pasa ,has comprado pizza?
-No, me he follado a tu hermana.",1,1,0,0,0,2.0
189,38253,"MENTION MENTION ¿Civismo ?

Esa gorda parásito lo único que hizo fue tildar de fascistas a los liberales durante una hora sin dar un sólo argumento.",0,0,0,0,1,3.0
190,79648,Putos moros solo sirven para comer kebab y robar por las noches,0,0,0,1,0,4.2
191,1862,Esta mañana decían en la radio que el peor enemigo de una mujer es una feminista. Veo este tuit y lo confirmo. Les comen los celos. URL,0,1,0,0,0,2.8
192,79209,"Primero, hay una clara diferencia entre los dos sexos, segundo, entre 'inflarse el ego' y ser una puta hay mucha distancia, y tercero, justificar ser una puta con estar en tu libertad de «subir lo que se te da la gana» solo lo prueba.

En fin que los pibes son God y las pibas zzz",0,1,0,0,0,3.2
193,78628,"Hiba  una gorda en una moto 
- Y yo le grite una vaca!!
- Y ella me dijo tu madre! 
-Y pum choco contra la vaca la pendeja😂😒",1,0,0,0,1,3.4
194,19804,"- Un aplauso para el asador
- Callate gordo... estamos en la incineración de mamá!

HASHTAG   HASHTAG  ",1,0,0,0,1,2.6
195,16699,"MENTION Es que las ayudas deben ser por el dinero que tú ganes, no por ser víctima, por ser trans o ese tipo de cosas. Otra cosa son las discapacidades.",0,0,1,0,0,3.0
196,49421,—¡Que gorda estás! —Tu envidia alimenta mi ego —No jodas. Hasta eso te comes!,1,0,0,0,1,3.8
197,78896,No sirven mas que para satisfacernos y darnos de comer.  Mujer Golpeada Hombre Feliz  ,0,1,0,0,0,4.6
198,79527,"El Gobierno les regala la nacionalidad y ellos lo agradecen a machetazos.

No son jóvenes españoles, son jóvenes delincuentes.",0,0,0,1,0,3.2
199,11953,"MENTION ahora resulta que solo los negros hacen rap, ese es pensamiento el racista",0,0,0,1,0,2.6
200,27230,"Día 61

¿Cómo metes 4 nazis y 100 judíos en un coche?
- 2 nazis delante, 2 detrás, y los judíos en el cenicero

HASHTAG   HASHTAG   HASHTAG   HASHTAG  ",0,0,0,1,0,3.6
201,33193,"Cocos

Dos amiguetes hablando, va dice uno: tengo una novia que tiene las tetas como cocos de grandes? no, de pelos

HASHTAG    limpieza  ",1,1,0,0,0,3.2
202,9200,Querer interactuar con una mujer en internet = te quiere sacar dinero URL,0,1,0,0,0,3.4
203,54404,"Científicos han demostrado que el efecto de las Tetas Caídas, es producto de la 'GRAVE-EDAD'",1,1,0,0,0,2.4
204,41201,"HASHTAG   HASHTAG   HASHTAG   MENTION
En que se parecen los dinosaurios y las mujeres inteligentes?
En que los dos se extinguieron.",1,1,0,0,0,3.8
205,79246,"Harta de tanta Feminazi. Eres fea, no te gusta arreglarte y odias a los hombres, cámbiate de planeta pero no vayas jodiendo al personal",0,1,0,0,0,3.6
206,79724,"No es por ser racista pero 
Los negros no deberían existir",0,0,0,1,0,5.0
207,33832,MENTION Yo soy semibisexual de género fluido que no fluye. También llamado lesbiano.,0,0,1,0,0,2.4
208,41134,"Día 26

Van una rubia, una morena y una pelirroja en un coche. ¿Quién conduce?
- El de la grua.

HASHTAG   HASHTAG   HASHTAG  ",1,1,0,0,0,3.6
209,78992,"""Si es Trans NO ES MUJER, ES UN PUTO HOMBRE, JUGANDO A SER MUJER. 
HOMBRE Y MUJER DIOS NOS CREÓ.
QUE HAGAN UN PUTO CONCURSO DE TRANS.  No A La Ideologia De Genero  
 Aberración   """,0,0,1,0,0,3.8
210,78863,Ironías de la vida  Femi Nazi  ,1,1,0,0,0,2.4
211,31699,"Y por cierto, esto es tan de gays como el vih en su origen: si quien inicia el brote se está acostando con gente de su sexo, se propagará por esa rama. Si o hace con gente del contrario, por la otra. Al final acabará siendo común, pero por ahora, por pura lógica, es normal esto.",0,0,1,0,0,2.8
212,37553,"Puede ser un órgano mas o un bebé, según su madre lo quiera o no. Las mujeres deciden sobre la vida o la muerte con total impunidad. URL",0,1,0,0,0,2.6
213,79175,"Que Sexualidad Sos Yo, Soy Un Transformer",1,0,1,0,0,2.8
214,79672,"Putos negros guarros de mierda, pegaros patadas entre vosotros",0,0,0,1,0,3.4
215,4732,"Compresas

¿Sabes por que las mujeres de lepe no tiene vello en el coño? porque se ponen las compresas del reves

HASHTAG    lepe  ",0,1,0,0,0,2.8
216,64981,"—Tú, gorda. Un café
—Oiga respete. ¿Si usted fuera mesero y yo lo insultara?
—Póngame a prueba
—Tú, idiota. Café
—Aquí no atendemos gordas.",1,0,0,0,1,4.0
217,3849,Poco se habla de la facilidad que tienen las feministas para inventarse estadísticas: URL,0,1,0,0,0,2.8
218,78971,Entre Luis Fonsi y Jesús Vázquez tienen to el plató lleno aceite,1,0,1,0,0,2.8
219,79054,"Estoy seguro que este esperpento de Eduardo Casanova ha tenido que hacer un concurso para elegir lo más vomitivo que alguien se atreviera a vestir, y así hacerle competencia a la Pedroche. De verdad alguien ve similitudes entre un gay y este bicho? Dos gays dos mundos!",1,0,1,0,0,2.2
220,79471,Hora y media para imprimir un puto papel ... A las mujeres le das algo que electrónico que no sea lavadora y se pierden,0,1,0,0,0,3.8
221,10426,"Cual es discurso de odio? Decir que las mujeres no nacen, se autoperciben, o sostener que una persona con pene no es mujer?",0,0,1,0,0,3.4
222,7077,"Decidlo con la finura que queráis, pero la conclusión es una:

Hay que sacar a los moros de Europa.

 Team Vox  ",0,0,0,1,0,3.8
223,62535,"HASHTAG   habia un gay tan pobre tan pobre que tubo que salir del closet, del televisor Y del dvd HASHTAG   RT",1,0,1,0,0,1.4
224,3129,Este HJDLGP come cerdos y drogata siii drogata y traficante  como la mayoría de los moros de mierda q tenemos aquí la religión se la pasan por el forro hacen los q vienen en gana porque se sienten protegidos por estos políticos HJDLGP . Así acabarán al tiempo . 🇪🇸🇪🇸 URL URL,0,0,0,1,0,4.4
225,79812,Te odiaría pero eres gorda. Así que la vida te odió primero.,0,0,0,0,1,4.2
226,9434,"Al menos los tuyos tienen nombre y apellido, al menos los tuyos nacieron, al menos los tuyos están en neo.
Sabes quiénes NO pueden hacer nada de esto? 
Las madres de los bebés abortados, ya que vos con tu voto aprobaste que miles de niños por nacer no nacieran.
 noa labor to   💙 URL URL",0,1,0,0,0,3.2
227,28980,Jägermeister maricon.,0,0,1,0,0,2.2
228,19738,"Y ya con el argumentario del señoro medio contra la ley de violencia de género: supuestos inventados, denuncias falsas y lo que toque. Claro cariño, eso es lo que pone en la ley y eso es lo que hará el juez machista de turno. Todo el sentido del mundo. Te falta café, nena.",0,1,0,0,0,1.8
229,8171,"MENTION Nada que ver, se contagia por contacto de fluidos, tanto gays como heteros son igual de vulnerables a la enfermedad. Pasa que los hombres homosexuales suelen ser los más promiscuos y por eso se contagian tanto.",0,0,1,0,0,3.4
230,13022,Mujeres agresoras y hombres denunciados...lo que te oculta el feminismo. URL,0,1,0,0,0,2.6
231,16957,"Que es un negro en la nieve?

Un blanco perfecto👍🏿",0,0,0,1,0,3.6
232,79409,"Los futbolistas que tienen plata cuando viejos es porque la mujer les administra la plata. Pero una mujer jamás sería buen técnico de fútbol. Admisnitrar equipos de trabajo es para hombres, menos drama.",0,1,0,0,0,3.6
233,79723,NEGRO MOGOLICO ESTUPIDO HIPPIE ROÑOSO AUTISTA DOWN LELO ESTUPIDO TARADO BOLUDO BOBO RETRASADO DISCAPACITADITO SUCIO MUGROSO INDUCHABLE INSERVIBLE INVIABLE IRRECUPERABLE PERRO MUERTO SIDOSO PAJERITO PELOTUDO OJALA QUE TE MATE UN POLICIA POR NEGRO,0,0,0,1,0,4.4
234,41788,MENTION La gaviota trans que quería ser un pelícano...,1,0,1,0,0,3.4
235,42612,"Ana Sofi, tu compañero homosexual no es tu ""amiga"", es tu amigo, con ""o"". Deja esa estúpida creencia de que los homosexuales son mujeres. Son HOMBRES. Al darle trato como si fuera mujer, lo único que haces es empeorar los traumas de tu amigo y hacerlo aislarse de sus congéneres.",0,0,1,0,0,3.0
236,39175,"¿Qué pasó? No que “entre nosotras nos cuidamos”. 

Las primeras que salieron corriendo del lugar fueron las mujeres, mientras que el patriarcado opresor la defendió. No feminazis, no todos los hombres somos iguales. URL",0,1,0,0,0,3.2
237,79763,Increíble con la impunidad con la que éstos negros de mierda se creen dueños de la vida ajena. Se tiene que morir TODOS!!!!!,0,0,0,1,0,4.6
238,5730,"No puede ser. El 80% de los (-niños de Teresa Rodríguez y todos los zurdos y progres-) ilegales que llegan a España son hombres adultos.
Sí, sus niños son hombres adultos.  URL",0,0,0,1,0,1.6
239,79478,"Rapido, ese coño necesita quimioterapia, todavia tiene mucho pelo !!",1,1,0,0,0,3.6
240,54780,"no se vale decir que sos nalgona, cuando estas gorda :v guau",1,1,0,0,1,2.4000000000000004
241,79728,Podríamos mandar a Ucrania a luchar a todos los MENAS y okupas que nos sobran y así matábamos dos pájaros de un tiro.,0,0,0,1,0,3.2
242,79004,El árbitro es un mariconazo gordo.,0,0,1,0,1,2.3
243,65148,"—Amor, ¿estoy gorda? — Cómo dices eso mi Buda, perdón, mi vida.",1,1,0,0,1,2.2
244,79759,El otro día vi a un negro con un patinete y por un instante pensé que era el mío y me lo habían robado. Pero baje al sótano y vi que estaba encadenado.,0,0,0,1,0,4.6
245,22396,"*usar el negro*

En ropa / como caballos de carga en 1600 URL",1,0,0,1,0,3.8
246,7975,"Mary kays, a homofobia ya no es un problema aquí. Ahora los homosexuales dirigen TV, hay grandes corporaciones dándoles alabanza, gozan de privilegios por ser ""oprimidos"". Su marchas vayan a hacerlas a Qatar, aquí ya no tienen ningún sentido sino ser un bacanal de exhibicionismo.",0,0,1,0,0,3.0
247,79207,CHICAS QUE TANTO OS QUEJÁIS DE TENER LA REGLA: se nota que nunca habéis perdido un partido del FIFA en el último minuto. Eso si es sufrir.,0,1,0,0,0,2.4
248,34999,"Para las feministas, las mujeres que no siguen sus ideales, son mujeres de segunda: URL",0,1,0,0,0,2.8
249,78858,"Que asco me da, ahora Minnie Mouse será machorra.",0,0,1,0,0,3.0
250,65719,"—Doctor, últimamente me veo feo y gordo. ¿Qué tengo? —Razón y obesidad.",1,0,0,0,1,3.2
251,79595,"no confío en estos negratas, la traición la noto en sus ojos.",0,0,0,1,0,3.8
252,79082,"Que personas tan enfermas son los homosexuales, los hombres homosexuales quieren hombres que se parezcan a mujeres y las lesbianas quieren mujeres que parezcan machos y así con ese desorden mental quieren adoptar niños??",0,0,1,0,0,4.6
253,11287,"Los hombres deberían poner en sus documentos que son mujeres. Así, si se divorcian, ¿Cuál de las dos mamás se quedará con la casa y los niños?",0,1,1,0,0,2.5
254,62343,Los hombres vemos el culo de otras mujeres solo para pensar: “Está más chingon el culo de mi novia” y ustedes enojándose. No mamen mujeres.,1,1,0,0,0,2.4
255,16560,Los autócratas de TWITER me obligan a borrar mensajes en contra de todo lo q huele a moro y mezquitas e invasion . Parece q sanchez le dio al Moro hasta la censura en twitter . Una vergüenza la censura dictadora de esta cloaca llamada TWITER. A mi no me calláis . URL,0,0,0,1,0,3.4
256,79580,"Principalmente nuestra ideología es ""si naciste en Ourense y estás en ou, molas. Si no, inmigrante de mierda vuelve a tu país.""",0,0,0,1,0,3.2
257,37727,Que se vaya un buen rato a la mierda el negro culiao inutil. URL,0,0,0,1,0,3.8
258,79787,Si Pedrito tiene 5 manzanas y juan le roba 2 ¿De qué color es Juan?,1,0,0,1,0,4.0
259,79055,Voy a salir a agredir maricas y me la pela.,0,0,1,0,0,3.6
260,22979,MENTION MENTION MENTION Porque no me trago las boludeces de su comunidad de mierda soy troglodita? Encima el maricon bloqueó,0,0,1,0,0,3.0
261,2530,Ostia que el calvo gordo que iba mi gimnasio es concejal de vox y no me estraña porque iba únicamente a mirar culos y siempre iba de que lo sabía todo y era un cuñao,0,1,0,0,1,1.8
262,79018,"como odio a los varones gays que creen que tienen la libertad de hacer sentir incómodas a las mujeres e incluso llamarse a si mismos ""aliadas"" o ""empoderadas"" dios cállate un rato maricon.",0,0,1,0,0,2.8
263,80048,¿Por qué la estatua de la libertad es mujer?. ¡Porque se necesitaba una cabeza hueca para hacer un mirador!.,1,1,0,0,0,3.8
264,79438,LAS MUJERES PERTENECEN A LA COCINA,0,1,0,0,0,3.8
265,33568,El pololo mantenido de la feminazi camila vallejo insultando a otra mujer y el resto de las feminazis de cartón calladas como siempre por ordenes de su patriarca teiller URL,0,1,0,0,0,3.4
266,79565,La única forma que se larguen los inmigrantes asquerosos es no dando trabajo ni arriendo.,0,0,0,1,0,3.0
267,79685,Trinidad y Tobago una isla de mierda de negros hijos de puta que un tsunami la debería desaparecer de la faz de la tierra.....,0,0,0,1,0,3.2
268,79570,"Confirmado fuimos agraciados por la comisión de festejos orientales de la china popular marxista y comunista con la variante delta.
Putos chinos de mierda.",0,0,0,1,0,3.8
269,12320,"¡Cómo no! La AntiEspaña, separatistas y podemitas que han convertido Barcelona en un infierno en las calles, sonrientes por la llegada masiva de inmigrantes ilegales con el barco de los 1000 troyanos. 

Deberán responder algún día. URL URL",0,0,0,1,0,2.4
270,41734,MENTION Los únicos que han defendido la homosexualidad a lo largo de la historia han sido los serpientos. Derecho a la libertad individual.,0,0,1,0,0,2.2
271,73558,Un hombre le dice a su amigo:  -Mi esposa está en una dieta de tres semanas.  -¿De verdad? ¿Cuánto ha perdido hasta ahora?  -Dos semanas.,1,0,0,0,1,2.4
272,83,"MENTION MENTION MENTION homofóbico jamas, porque ""fobia"" es miedo y el miedo es de puto, maricón... 
gracias por su atención",0,0,1,0,0,3.6
273,79296,Para las feminazis,0,1,0,0,0,3.4
274,817,"DICEN SER SER ""FEMINIISTAS DE GÉNERO"" PERO EN REALIDAD SE SIENTEN DE LA ""ESPECIE CANINA""

URL

Esta es la manera de las seguidoras de la ""Ideología de Género"" de expresar su ""derecho a ser perras"".",0,1,0,0,0,3.2
275,80060,"Se abre el telón, y se ve muchos niños con pijama a rayas en un campo de concentracion, como se llama la pelicula? A todo gas",1,0,0,1,0,4.0
276,141,"MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION TV llenos de corruptos Feminazis, Abortistas, Legalización de la pedo filia, Plan de Educación Sexual de los 1.500 géneros en escuelas, Doble condena de prision al Hombre Siempre creerle ala mujer aunque sea falsa la denuncia. Conjunto de mrda llamada MENTION y MENTION",0,1,0,0,0,3.4
277,10999,"-Pedro, tu que quieres ser de mayor?
-Yo policía.
-Aahh muy bien, y tu Jaimito? Que quieres ser de mayor?
-Yo quiero tener una puta y ser un millonario para comprarle todo lo que ella quiera.
-Ahh bueno. Y tu Maria? Que quieres ser?
-Yo quiero ser la puta de Jaimito.",1,1,0,0,0,4.0
278,25582,"Las mujeres solo saben hacer 70 cosas, el 69 y cocinar.",1,1,0,0,0,3.6
279,29338,"¿Qué otras cosas morbosas dicen las mujeres aparte de ""te la voy a chupar bien rico""?",0,1,0,0,0,3.2
280,28948,"MENTION MENTION MENTION MENTION MENTION Man, ese gil es colorado😂 se va a dejar romper el culo también por cualquier correligionario😂",0,0,1,0,0,2.4
281,79566,"No más inmigrantes ilegales! Son sicarios, ladrones, asesinos. Chávez les enseño a NO trabajar! Y ahora q no hay nada q saquear en Venezuela vienen por Chile! Q se vayan YA!expulsados de Chile ! Fuera",0,0,0,1,0,3.6
282,80052,"No mame usted no está gordita, esta bastante tripona y es un tanque de trigliceridos",0,1,0,0,1,2.4
283,24481,"MENTION Pues a ver si recabáis que las mujeres también utilizan la ley para joder a padres y a hijos, además de matarlos. 

Venga, a recabar a recabar…",0,1,0,0,0,3.6
